Customer ID,RFM_Segment
9548-LERKT,Loyal Customers
6576-FBXOJ,Loyal Customers
4310-KEDTB,At Risk
4062-HBMOS,Loyal Customers
2676-ISHSF,Lost
9236-NDUCW,At Risk
4753-PADAS,Champions
6103-QCKFX,Champions
7781-EWARA,Loyal Customers
7018-FPXHH,Loyal Customers
0572-ZJKLT,Champions
5135-RDDQL,Champions
1353-LJWEM,At Risk
1794-SWWKL,Loyal Customers
6166-YIPFO,Champions
9332-GYWLO,At Risk
4184-VODJZ,Champions
1092-WPIVQ,At Risk
7233-IOQNP,Loyal Customers
2834-JKOOW,At Risk
2400-FEQME,Loyal Customers
4957-SREEC,Loyal Customers
4923-ADWXJ,At Risk
3439-GVUSX,Lost
5949-HGVJL,Loyal Customers
5203-XEHAX,Loyal Customers
1635-HDGFT,At Risk
8050-XGRVL,Champions
9828-QHFBK,At Risk
5012-YSPJJ,Loyal Customers
6728-VOIFY,Champions
4891-NLUBA,Champions
8969-PRHFK,Lost
0661-KQHNK,Lost
8709-KRDVL,Loyal Customers
1427-VERSM,Champions
9801-NOSHQ,Lost
6339-YPSAH,Lost
2159-TURXX,Lost
1548-FEHVL,Champions
3795-CAWEX,Champions
6215-NQCPY,At Risk
5647-URDKA,At Risk
2229-DPMBI,At Risk
9626-WEQRM,Lost
2188-SXWVT,Loyal Customers
6258-PVZWJ,Champions
1094-BKOSX,Champions
2978-XXSOG,At Risk
2342-CKIAO,Lost
6953-PBDIN,Champions
3898-BSJYF,At Risk
3938-YFPXD,Loyal Customers
7696-AMHOD,Champions
9558-IHEZX,Loyal Customers
9617-UDPEU,At Risk
6340-DACFT,Loyal Customers
4955-VCWBI,Loyal Customers
6813-GZQCG,Loyal Customers
3389-KTRXV,At Risk
3118-UHVVQ,Champions
3205-MXZRA,At Risk
8317-BVKSO,Lost
5702-KVQRD,Champions
0083-PIVIK,Loyal Customers
6169-PGNCD,Loyal Customers
4657-FWVFY,Champions
2257-BOVXD,Loyal Customers
7729-JTEEC,Lost
9696-RMYBA,Lost
8690-UPCZI,Loyal Customers
9770-LXDBK,Lost
4086-WITJG,Champions
8344-WFMFH,Lost
8822-KNBHV,Loyal Customers
8404-FYDIB,At Risk
2791-SFVEW,Lost
6762-NSODU,Loyal Customers
9888-ZCUMM,Champions
1074-WVEVG,Champions
9979-RGMZT,Lost
2108-GLPQB,Loyal Customers
5474-LAMUQ,Loyal Customers
3468-DRVQJ,Loyal Customers
1122-YJBCS,Champions
4990-ALDGW,Loyal Customers
4816-OKWNX,Loyal Customers
3315-IKYZQ,At Risk
4747-LCAQL,At Risk
0898-XCGTF,Champions
8006-PYCSW,Lost
8249-THVEC,Loyal Customers
8722-PRFDV,Champions
2164-SOQXL,Loyal Customers
4020-KIUDI,At Risk
5850-BDWCY,Lost
2038-YSEZE,At Risk
0827-ITJPH,At Risk
8799-OXZMD,At Risk
1705-GUHPV,Loyal Customers
4779-ZGICK,At Risk
0048-PIHNL,Loyal Customers
3967-KXAPS,Champions
3704-IEAXF,Champions
6810-VCAEX,At Risk
0674-EYYZV,Lost
4480-MBMLB,Loyal Customers
1395-OFUWC,Loyal Customers
2832-KJCRD,Loyal Customers
4075-WKNIU,Loyal Customers
5090-EMGTC,Champions
2346-CZYIL,At Risk
6258-NGCNG,Lost
4186-ZBUEW,Loyal Customers
5274-XHAKY,Champions
1442-BQPVU,Lost
3978-YNKDD,At Risk
4940-KHCWD,Loyal Customers
9589-ABEPT,Champions
9388-ZEYVT,At Risk
0305-SQECB,Lost
7605-SNLQG,Loyal Customers
4670-TABXH,Champions
0064-SUDOG,At Risk
8561-NMTBD,Champions
5161-XEUVX,Champions
8292-FRFZQ,At Risk
8591-NXRCV,Loyal Customers
7895-VONWT,At Risk
4526-RMTLL,Lost
6253-GNHWH,Champions
4566-NECEV,Lost
8080-POTJR,Loyal Customers
6906-MPARY,Loyal Customers
3662-FXJFO,At Risk
8107-RZLNV,Champions
0516-OOHAR,Loyal Customers
2027-CWDNU,At Risk
9912-OMZDS,Champions
3733-ZEECP,Loyal Customers
7878-RTCZG,Lost
7103-IPXPJ,Champions
4342-HFXWS,Champions
3545-CNWRG,Champions
1785-BPHTP,Loyal Customers
7315-WYOAW,At Risk
1173-XZPYF,At Risk
2509-TFPJU,Loyal Customers
9530-GRMJG,Champions
6898-RBTLU,Champions
2068-WWXQZ,Loyal Customers
2061-VVFST,Loyal Customers
2380-DAMQP,Champions
2256-YLYLP,Champions
1272-ILHFG,At Risk
0164-XAIRP,At Risk
5666-CYCYZ,At Risk
4011-ARPHK,At Risk
6365-HITVU,Champions
7558-IMLMT,Loyal Customers
9488-FYQAU,Champions
3590-TCXTB,Lost
6994-KERXL,Lost
1960-UOTYM,Champions
2740-JFBOK,Lost
6500-JVEGC,Loyal Customers
5245-VDBUR,Loyal Customers
8469-SNFFH,Loyal Customers
2144-ESWKO,At Risk
1241-FPMOF,Loyal Customers
9928-BZVLZ,Lost
4114-QMKVN,Champions
2775-SEFEE,At Risk
9003-CPATH,Loyal Customers
7956-XQWGU,Lost
2369-FEVNO,Lost
5115-SQAAU,Champions
9845-QOMAD,Loyal Customers
7672-VFMXZ,Champions
9739-JLPQJ,Champions
9916-AYHTC,Loyal Customers
3855-ONCAR,At Risk
1488-SYSFC,Loyal Customers
0970-QXPXW,Lost
9572-WUKSB,At Risk
5893-KCLGT,Loyal Customers
0076-LVEPS,At Risk
3640-JQGJG,At Risk
1596-OQSPS,Lost
9867-XOBQA,At Risk
9546-KDTRB,At Risk
3174-RKMOW,Champions
1760-CAZHT,Lost
8441-SHIPE,Loyal Customers
1320-GVNHT,Champions
1047-RNXZV,At Risk
3541-ZNUHK,Champions
8725-JEDFD,At Risk
7562-UXTPG,At Risk
8071-SBTRN,Loyal Customers
6668-CNMFP,Loyal Customers
5626-MGTUK,At Risk
5681-LLOEI,Champions
8212-DJRCH,Lost
4933-BSAIP,Loyal Customers
2030-BTZRO,Lost
1116-DXXDF,Loyal Customers
0270-THENM,Champions
4707-MAXGU,Loyal Customers
2710-WYVXG,Lost
6300-BWMJX,Champions
7009-LGECI,Lost
5022-KVDQT,At Risk
7976-CICYS,Lost
1036-GUDCL,Champions
2005-DWQZJ,Lost
8148-WOCMK,Lost
7815-PDTHL,Loyal Customers
9173-IVZVP,Loyal Customers
3635-JBPSG,Lost
7964-ZRKKG,Champions
1724-IQWNM,Lost
8217-QYOHV,Lost
5546-QUERU,Lost
6897-UUBNU,At Risk
8930-XOTDP,At Risk
5916-QEWPT,Lost
5060-TQUQN,Loyal Customers
0531-XBKMM,Loyal Customers
8465-SBRXP,Loyal Customers
2408-PSJVE,Loyal Customers
9700-ZCLOT,Lost
8738-JOKAR,Loyal Customers
4534-WGCIR,Loyal Customers
1930-WNXSB,Champions
3508-CFVZL,Loyal Customers
0657-DOGUM,Loyal Customers
8792-AOROI,At Risk
5146-YYFRZ,Loyal Customers
3452-SRFEG,Loyal Customers
4070-OKWVH,Loyal Customers
5297-MDOIR,Champions
6369-MCAKO,Champions
4926-UMJZD,Loyal Customers
6848-HJTXY,Champions
6341-AEVKX,Champions
0682-USIXD,Loyal Customers
6976-BWGLQ,Loyal Customers
7078-NVFAM,Loyal Customers
2133-TSRRM,Loyal Customers
2511-ALLCS,Loyal Customers
3191-CSNMG,At Risk
7952-OBOYL,Lost
7470-DYNOE,Loyal Customers
7853-OETYL,Lost
1545-ACTAS,Loyal Customers
5126-RCXYW,Loyal Customers
2363-BJLSL,Loyal Customers
1956-YIFGE,Loyal Customers
2925-MXLSX,Loyal Customers
9609-BENEA,Loyal Customers
4459-BBGHE,At Risk
9945-PSVIP,At Risk
9108-EJFJP,At Risk
0530-IJVDB,Loyal Customers
0508-SQWPL,Champions
2215-ZAFGX,Lost
8213-TAZPM,Champions
1304-SEGFY,Champions
7242-EDTYC,At Risk
2904-GGUAZ,Champions
5136-GFPMB,Loyal Customers
2595-KIWPV,At Risk
5243-SAOTC,Loyal Customers
9398-MMQTO,Lost
7619-PLRLP,Champions
6508-NJYRO,At Risk
4710-NKCAW,At Risk
5306-BVTKJ,Loyal Customers
0357-NVCRI,At Risk
2371-KFUOG,Loyal Customers
0463-ZSDNT,At Risk
6257-DTAYD,Champions
4616-ULAOA,Champions
7746-AWNQW,At Risk
5996-EBTKM,Champions
2758-RNWXS,Loyal Customers
2314-TNDJQ,Loyal Customers
2405-LBMUW,Loyal Customers
9039-ZVJDC,Lost
9013-AQORL,At Risk
2898-MRKPI,Champions
2750-BJLSB,Loyal Customers
3648-GZPHF,Loyal Customers
2075-RMJIK,At Risk
9588-YRFHY,At Risk
9364-YKUVW,Lost
5392-AKEMH,At Risk
3914-FDRHP,Lost
3078-ZKNTS,Loyal Customers
1024-KPRBB,Loyal Customers
9547-ITEFG,Loyal Customers
1264-FUHCX,Loyal Customers
6598-KELSS,Loyal Customers
0422-UXFAP,Loyal Customers
1904-WAJAA,At Risk
5130-YPIRV,Loyal Customers
2843-CQMEG,At Risk
6439-PKTRR,Champions
5351-QESIO,Lost
5568-DMXZS,Lost
8468-FZTOE,Champions
6633-SYEUS,At Risk
6447-GORXK,At Risk
6967-PEJLL,Loyal Customers
1684-FLBGS,Loyal Customers
1389-WNUIB,Loyal Customers
0376-OIWME,Champions
0218-QNVAS,Champions
0804-YGEQV,Champions
7164-BPTUT,Loyal Customers
2523-EWWZL,At Risk
0928-XUTSN,At Risk
0052-YNYOT,Loyal Customers
9586-JGQKH,Champions
4501-VCPFK,At Risk
6075-SLNIL,Loyal Customers
9347-AERRL,Loyal Customers
6691-CCIHA,Champions
1685-BQULA,Loyal Customers
9053-EJUNL,Loyal Customers
1471-GIQKQ,Lost
4807-IZYOZ,At Risk
9710-NJERN,At Risk
9837-FWLCH,At Risk
7203-OYKCT,Loyal Customers
7398-LXGYX,Loyal Customers
2823-LKABH,At Risk
0550-DCXLH,At Risk
9281-CEDRU,Champions
0871-OPBXW,Lost
9767-FFLEM,Loyal Customers
8456-QDAVC,At Risk
7750-EYXWZ,At Risk
2569-WGERO,Loyal Customers
6840-RESVB,Loyal Customers
2234-XADUH,Champions
4801-JZAZL,At Risk
3186-AJIEK,Loyal Customers
